year,month,day,hour,minute,second,atrack,xtrack,lat,lon,surf_alt,solar_zenith_angle,solar_azimuth_angle,surf_air_temp_masked,surf_temp_masked,surf_spec_hum_masked,h2o_vap_tot_masked,cloud_liquid_water_masked,atmosphere_mass_content_of_cloud_ice_masked
2013.0,1.0,27.0,7.5291044776119405,23.812686567164178,30.326119402985075,63.55746268656716,45.88432835820895,27.7,19.5,380.96497435640794,0.1274080265964204,0.18658971217730663,-1.1985977668824683,-1.0497335430398458,-0.6910648007149527,-0.8081772024411368,-0.1251126226228249,0.018873144593111655
2013.0,1.0,27.0,7.5291044776119405,23.812686567164178,30.326119402985075,63.55746268656716,45.88432835820895,28.9,23.9,380.96497435640794,0.1274080265964204,0.18658971217730663,-1.1985977668824683,-1.0497335430398458,-0.6910648007149527,-0.8081772024411368,-0.1251126226228249,0.018873144593111655
2013.0,1.0,27.0,7.5291044776119405,23.812686567164178,30.326119402985075,63.55746268656716,45.88432835820895,29.7,22.6,380.96497435640794,0.1274080265964204,0.18658971217730663,-1.1985977668824683,-1.0497335430398458,-0.6910648007149527,-0.8081772024411368,-0.1251126226228249,0.018873144593111655
2013.0,1.0,27.0,7.5291044776119405,23.812686567164178,30.326119402985075,63.55746268656716,45.88432835820895,30.4,22.8,380.96497435640794,0.1274080265964204,0.18658971217730663,-1.1985977668824683,-1.0497335430398458,-0.6910648007149527,-0.8081772024411368,-0.1251126226228249,0.018873144593111655
2013.0,1.0,27.0,7.5291044776119405,23.812686567164178,30.326119402985075,63.55746268656716,45.88432835820895,30.7,22.0,380.96497435640794,0.1274080265964204,0.18658971217730663,-1.1985977668824683,-1.0497335430398458,-0.6910648007149527,-0.8081772024411368,-0.1251126226228249,0.018873144593111655
2013.0,1.0,27.0,7.5291044776119405,23.812686567164178,30.326119402985075,63.55746268656716,45.88432835820895,31.7,13.1,380.96497435640794,0.1274080265964204,0.18658971217730663,-1.1985977668824683,-1.0497335430398458,-0.6910648007149527,-0.8081772024411368,-0.1251126226228249,0.018873144593111655
2013.0,1.0,27.0,6.5,30.5,28.5,85.5,48.5,31.8,7.1,143.54258,0.3158395941027229,0.11341544001779913,-0.2665347091672111,-0.4417430392387415,-0.9546674215590689,-1.076052867441707,-0.6622456169334088,-0.040567238554569396
2013.0,1.0,27.0,1.0,21.0,51.0,83.0,24.0,31.8,10.3,373.34662,1.3897149032859222,-0.6527331908680658,-1.5834071248492076,0.30449276554183524,-1.6464527077198268,-0.23021473821006921,1.1027080546753323,3.833115655377002
2013.0,1.0,27.0,7.5291044776119405,23.812686567164178,30.326119402985075,63.55746268656716,45.88432835820895,32.0,17.8,380.96497435640794,0.1274080265964204,0.18658971217730663,-1.1985977668824683,-1.0497335430398458,-0.6910648007149527,-0.8081772024411368,-0.1251126226228249,0.018873144593111655
2013.0,1.0,27.0,7.5291044776119405,23.812686567164178,30.326119402985075,63.55746268656716,45.88432835820895,32.5,-0.2,380.96497435640794,0.1274080265964204,0.18658971217730663,-1.1985977668824683,-1.0497335430398458,-0.6910648007149527,-0.8081772024411368,-0.1251126226228249,0.018873144593111655
2013.0,1.0,27.0,7.5291044776119405,23.812686567164178,30.326119402985075,63.55746268656716,45.88432835820895,32.5,18.0,380.96497435640794,0.1274080265964204,0.18658971217730663,-1.1985977668824683,-1.0497335430398458,-0.6910648007149527,-0.8081772024411368,-0.1251126226228249,0.018873144593111655
2013.0,1.0,27.0,7.5291044776119405,23.812686567164178,30.326119402985075,63.55746268656716,45.88432835820895,32.6,19.9,380.96497435640794,0.1274080265964204,0.18658971217730663,-1.1985977668824683,-1.0497335430398458,-0.6910648007149527,-0.8081772024411368,-0.1251126226228249,0.018873144593111655
