year,month,day,hour,minute,second,atrack,xtrack,lat,lon,surf_alt,solar_zenith_angle,solar_azimuth_angle,surf_air_temp_masked,surf_temp_masked,surf_spec_hum_masked,h2o_vap_tot_masked,cloud_liquid_water_masked,atmosphere_mass_content_of_cloud_ice_masked
2015.0,4.0,29.0,6.196661007357102,27.61262026032824,28.66723259762309,64.60582908885115,49.709960384833046,27.7,19.5,350.25174483736276,-0.30015712716327725,-0.02038353877680472,-0.2936284795704881,-0.29606897176394453,-0.14571574724892963,-0.35608646781491055,-0.14258421994847242,0.015161913389177693
2015.0,4.0,29.0,6.196661007357102,27.61262026032824,28.66723259762309,64.60582908885115,49.709960384833046,28.9,23.9,350.25174483736276,-0.30015712716327725,-0.02038353877680472,-0.2936284795704881,-0.29606897176394453,-0.14571574724892963,-0.35608646781491055,-0.14258421994847242,0.015161913389177693
2015.0,4.0,29.0,6.196661007357102,27.61262026032824,28.66723259762309,64.60582908885115,49.709960384833046,29.7,22.6,350.25174483736276,-0.30015712716327725,-0.02038353877680472,-0.2936284795704881,-0.29606897176394453,-0.14571574724892963,-0.35608646781491055,-0.14258421994847242,0.015161913389177693
2015.0,4.0,29.0,6.196661007357102,27.61262026032824,28.66723259762309,64.60582908885115,49.709960384833046,30.4,22.8,350.25174483736276,-0.30015712716327725,-0.02038353877680472,-0.2936284795704881,-0.29606897176394453,-0.14571574724892963,-0.35608646781491055,-0.14258421994847242,0.015161913389177693
2015.0,4.0,29.0,6.196661007357102,27.61262026032824,28.66723259762309,64.60582908885115,49.709960384833046,30.7,22.0,350.25174483736276,-0.30015712716327725,-0.02038353877680472,-0.2936284795704881,-0.29606897176394453,-0.14571574724892963,-0.35608646781491055,-0.14258421994847242,0.015161913389177693
2015.0,4.0,29.0,6.196661007357102,27.61262026032824,28.66723259762309,64.60582908885115,49.709960384833046,31.7,13.1,350.25174483736276,-0.30015712716327725,-0.02038353877680472,-0.2936284795704881,-0.29606897176394453,-0.14571574724892963,-0.35608646781491055,-0.14258421994847242,0.015161913389177693
2015.0,4.0,29.0,6.196661007357102,27.61262026032824,28.66723259762309,64.60582908885115,49.709960384833046,31.8,7.1,350.25174483736276,-0.30015712716327725,-0.02038353877680472,-0.2936284795704881,-0.29606897176394453,-0.14571574724892963,-0.35608646781491055,-0.14258421994847242,0.015161913389177693
2015.0,4.0,29.0,1.0,16.0,8.0,89.0,40.0,31.8,10.3,354.32986,0.8146189621708635,-1.0419441767585693,0.14088201278146173,-0.3782240724068491,-1.2751679316972226,-0.5131052126317727,-0.6801179075015703,-0.2890773336450473
2015.0,4.0,29.0,6.196661007357102,27.61262026032824,28.66723259762309,64.60582908885115,49.709960384833046,32.0,17.8,350.25174483736276,-0.30015712716327725,-0.02038353877680472,-0.2936284795704881,-0.29606897176394453,-0.14571574724892963,-0.35608646781491055,-0.14258421994847242,0.015161913389177693
2015.0,4.0,29.0,6.196661007357102,27.61262026032824,28.66723259762309,64.60582908885115,49.709960384833046,32.5,-0.2,350.25174483736276,-0.30015712716327725,-0.02038353877680472,-0.2936284795704881,-0.29606897176394453,-0.14571574724892963,-0.35608646781491055,-0.14258421994847242,0.015161913389177693
2015.0,4.0,29.0,6.196661007357102,27.61262026032824,28.66723259762309,64.60582908885115,49.709960384833046,32.5,18.0,350.25174483736276,-0.30015712716327725,-0.02038353877680472,-0.2936284795704881,-0.29606897176394453,-0.14571574724892963,-0.35608646781491055,-0.14258421994847242,0.015161913389177693
2015.0,4.0,29.0,6.196661007357102,27.61262026032824,28.66723259762309,64.60582908885115,49.709960384833046,32.6,19.9,350.25174483736276,-0.30015712716327725,-0.02038353877680472,-0.2936284795704881,-0.29606897176394453,-0.14571574724892963,-0.35608646781491055,-0.14258421994847242,0.015161913389177693
2015.0,4.0,29.0,6.196661007357102,27.61262026032824,28.66723259762309,64.60582908885115,49.709960384833046,32.7,30.0,350.25174483736276,-0.30015712716327725,-0.02038353877680472,-0.2936284795704881,-0.29606897176394453,-0.14571574724892963,-0.35608646781491055,-0.14258421994847242,0.015161913389177693
2015.0,4.0,29.0,6.196661007357102,27.61262026032824,28.66723259762309,64.60582908885115,49.709960384833046,32.9,6.9,350.25174483736276,-0.30015712716327725,-0.02038353877680472,-0.2936284795704881,-0.29606897176394453,-0.14571574724892963,-0.35608646781491055,-0.14258421994847242,0.015161913389177693
2015.0,4.0,29.0,6.196661007357102,27.61262026032824,28.66723259762309,64.60582908885115,49.709960384833046,32.9,8.9,350.25174483736276,-0.30015712716327725,-0.02038353877680472,-0.2936284795704881,-0.29606897176394453,-0.14571574724892963,-0.35608646781491055,-0.14258421994847242,0.015161913389177693
2015.0,4.0,29.0,6.196661007357102,27.61262026032824,28.66723259762309,64.60582908885115,49.709960384833046,32.9,11.7,350.25174483736276,-0.30015712716327725,-0.02038353877680472,-0.2936284795704881,-0.29606897176394453,-0.14571574724892963,-0.35608646781491055,-0.14258421994847242,0.015161913389177693
2015.0,4.0,29.0,6.196661007357102,27.61262026032824,28.66723259762309,64.60582908885115,49.709960384833046,32.9,16.4,350.25174483736276,-0.30015712716327725,-0.02038353877680472,-0.2936284795704881,-0.29606897176394453,-0.14571574724892963,-0.35608646781491055,-0.14258421994847242,0.015161913389177693
2015.0,4.0,29.0,6.196661007357102,27.61262026032824,28.66723259762309,64.60582908885115,49.709960384833046,33.0,5.3,350.25174483736276,-0.30015712716327725,-0.02038353877680472,-0.2936284795704881,-0.29606897176394453,-0.14571574724892963,-0.35608646781491055,-0.14258421994847242,0.015161913389177693
2015.0,4.0,29.0,6.196661007357102,27.61262026032824,28.66723259762309,64.60582908885115,49.709960384833046,33.0,6.9,350.25174483736276,-0.30015712716327725,-0.02038353877680472,-0.2936284795704881,-0.29606897176394453,-0.14571574724892963,-0.35608646781491055,-0.14258421994847242,0.015161913389177693
2015.0,4.0,29.0,6.196661007357102,27.61262026032824,28.66723259762309,64.60582908885115,49.709960384833046,33.0,19.6,350.25174483736276,-0.30015712716327725,-0.02038353877680472,-0.2936284795704881,-0.29606897176394453,-0.14571574724892963,-0.35608646781491055,-0.14258421994847242,0.015161913389177693
